"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
0.00345801238765491,1.41049543827748,0.185,0.272,1,"CRIPAK"
0.0036300817150445,0.998632134292762,0.519,0.617,1,"C8orf37"
0.00371179974518634,1.91565743828479,0.481,0.111,1,"TTYH2"
0.00371719045029222,-3.92001464826464,0.037,0.259,1,"HILS1"
0.00376713594484558,1.77322999277332,0.407,0.173,1,"DFNA5"
0.0037681613421681,1.32056238351231,0.704,0.383,1,"CPNE2"
0.00384610592860552,-3.7620314900958,0.037,0.284,1,"BHLHE40"
0.00385418864316028,-1.07631624051726,0.519,0.79,1,"ASIC4"
0.00391038156799058,-0.668979736113404,0.185,0.444,1,"PVRL2"
0.00394348664040437,0.821507312105591,1,0.914,1,"FZD3"
0.00396227057560637,-0.791029218822994,1,0.975,1,"CTSC"
0.00398207278928125,0.733692237560935,0.778,0.556,1,"STARD3NL"
0.0040305216750493,0.840148271020842,0.889,0.543,1,"NES"
0.00410273845585883,0.738651480702397,1,0.901,1,"PEA15"
0.00412585196001882,0.743166146925342,1,0.827,1,"EPN2"
0.00414624485934479,-2.99141821811507,0.074,0.309,1,"SCO2"
0.00417708818677665,1.20270778877585,0.889,0.679,1,"HIF3A"
0.00419949256041534,1.10450226139114,0.852,0.494,1,"LRRN1"
0.00433074911502507,-1.04957306689693,0.889,0.951,1,"SP100"
0.00435049024917183,-1.80500534284227,0.222,0.481,1,"CHN1"
0.00438903990955049,-0.523853737695892,0.852,0.901,1,"CRISPLD1"
0.00439754555372345,-2.10037601251466,0.185,0.469,1,"BCL3"
0.00445809538877426,0.773593434967963,0.963,0.679,1,"SPRED2"
0.00446785410118803,2.05016776068477,0.444,0.136,1,"ANKFN1"
0.00448789662490257,-1.57593471372332,0.333,0.531,1,"NIPAL3"
0.00449386578373633,0.532905011054701,0.889,0.531,1,"TACC1"
0.00450341632333402,-3.10583149966549,0.074,0.333,1,"FSIP2"
0.00461910333148487,0.952476205998628,0.926,0.642,1,"DGAT1"
0.00462685388479953,-1.26558089571296,0.222,0.494,1,"UBA7"
0.00474587244990621,1.01964715698899,0.556,0.198,1,"PFKFB4"
0.00475955094324511,1.20674726619344,0.704,0.284,1,"STXBP1"
0.00485626983242243,1.22192703688007,0.593,0.222,1,"GDF5"
0.00497276187081319,-1.09764696858226,0.593,0.778,1,"MICALL2"
0.00497789468911884,1.22797936810962,0.444,0.148,1,"RBM38"
0.00500914958544513,-1.08114788029911,0.63,0.667,1,"CABP7"
0.0050158451315983,0.787354081703378,0.852,0.605,1,"SLC18B1"
0.0050339697217475,0.542774084170073,0.963,0.654,1,"CCDC28B"
0.00505355686414985,1.77181106643349,0.407,0.099,1,"LRRC20"
0.00507186460526076,2.26320472370228,0.481,0.173,1,"MIER2"
0.00507913625434743,-0.896832853162059,0.778,0.963,1,"PDK3"
0.00508325527611328,0.910590933225359,0.852,0.852,1,"SLC35E1"
0.00515461770482091,-2.47014570880508,0.111,0.346,1,"GYLTL1B"
0.00517714193824294,-1.72966859750314,0.074,0.358,1,"ARL4A"
0.00520934526186309,0.568922796687745,0.963,0.753,1,"SLC35A4"
0.00530950791500965,-1.44156433295238,0.296,0.37,1,"EGFL8"
0.00538625124089071,1.01342013335149,0.852,0.556,1,"ZNF428"
0.00540565234068625,0.88745792376232,0.852,0.63,1,"ADORA1"
0.00553655349171083,-1.04223956215838,0.519,0.605,1,"DNAJB4"
0.00555398333056665,-3.1389619750013,0.037,0.272,1,"PLA2G4A"
0.00556957885130835,-1.3010348782557,0.556,0.84,1,"PLXNB3"
0.00559998856028524,0.507787313112308,1,0.802,1,"SNHG16"
0.005625181106742,-0.550859015049132,0.556,0.864,1,"COL3A1"
0.00565273559053789,0.635109052286054,0.963,0.815,1,"HGS"
0.00568526909619249,0.95388691676969,0.852,0.852,1,"GJC1"
0.00569715620339341,-1.95620607242009,0.037,0.259,1,"SNX10"
0.00593431140771119,0.56420000020946,0.926,0.605,1,"METTL3"
0.00606304147916592,0.859255497160304,0.556,0.235,1,"IGDCC4"
0.00617331508303354,0.514533665565732,0.926,0.605,1,"METAP1"
0.00619655703491939,0.600724323198502,1,0.741,1,"POMT1"
0.0061990375018419,-0.901010397311596,0.185,0.481,1,"PDE1A"
0.0062737811211304,1.0501942701073,0.667,0.284,1,"SYP"
0.006325433200689,-2.11342274015801,0.296,0.469,1,"ELL2"
0.0064175344310369,1.29256148160338,0.667,0.309,1,"SEMA5B"
0.00651186415459605,0.643100881362855,1,0.852,1,"MEAF6"
0.0065530795090059,1.6179478929382,0.815,0.543,1,"RNF157"
0.00656679438442045,-0.770737957107109,0.593,0.654,1,"SERPINI1"
0.00657498373319831,-2.41186347084878,0.037,0.284,1,"SERPINA3"
0.00661523489446991,0.57623654201514,0.926,0.556,1,"PCDHB9"
0.00663208350613743,1.06328740894411,0.741,0.358,1,"TRIL"
0.00675153244445203,1.22062304302408,0.852,0.506,1,"EIF1AD"
0.00677259259589884,-0.635914939237566,0.519,0.407,1,"SQLE"
0.00690234299389466,-0.523625479852945,0.778,0.901,1,"LOC100131564"
0.00700003098035378,1.05773380057362,0.815,0.457,1,"LYPD1"
0.0070015707831405,0.53267575243658,0.963,0.778,1,"CAP2"
0.0070487366393804,-0.687258339051179,0.593,0.802,1,"IFIT3"
0.00706573745884367,1.38538081935769,0.407,0.123,1,"GPR123"
0.00715980182585977,2.04637935104076,0.333,0.049,1,"OR2H2"
0.00718532306990887,0.545641812444423,1,0.852,1,"CYFIP2"
