"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
0.0165415898601788,0.656782529274391,0.426,0.23,1,"NXT1"
0.0167277241495261,0.533792463770894,0.77,0.634,1,"SAMSN1"
0.0168266482144293,-0.586587952656955,0.705,0.792,1,"LOC100132247"
0.0168382770706308,0.743177338602978,0.574,0.333,1,"SPG20"
0.0169739488528665,-0.562613069938417,0.82,0.88,1,"ZNF483"
0.0171138622564859,0.969730850810203,0.41,0.186,1,"FH"
0.0172267718306287,0.538199032097158,0.311,0.153,1,"MRPS12"
0.0172578888944214,-0.876588829312194,0.902,0.869,1,"COX18"
0.0172887499196739,0.771126526283575,0.852,0.721,1,"ACAP2"
0.0173995876686435,0.820981541973987,0.508,0.279,1,"GMPR2"
0.0174773395261873,1.1671228920599,0.344,0.158,1,"GSTCD"
0.0175989131443956,0.960964132182549,0.525,0.317,1,"MORF4L2"
0.0176092753511921,1.18879286739462,0.279,0.109,1,"C4orf27"
0.0176092804230986,2.72150614671524,0.279,0.12,1,"HYMAI"
0.0177090735744969,1.1643202888227,0.344,0.158,1,"C19orf38"
0.0179838922476318,-1.677392017851,0.164,0.257,1,"TMLHE"
0.0183278049100299,0.546311250991388,0.623,0.683,1,"PPID"
0.0186072422868137,0.521275127267382,0.443,0.24,1,"APOA1BP"
0.0189957925452314,0.90460217961125,0.377,0.158,1,"SUFU"
0.0190484692109308,0.526389697268716,0.738,0.486,1,"SUMO3"
0.019150181926351,1.37394804438943,0.311,0.109,1,"BIN3"
0.0191701575607253,0.552557071186458,0.852,0.885,1,"KCTD20"
0.0193475537909584,0.672416676062726,0.328,0.148,1,"SEMA6B"
0.0193572183744068,-0.811594301502423,0.426,0.59,1,"FLJ13197"
0.0194087153030035,1.38775916592642,0.279,0.098,1,"SLX1A-SULT1A3"
0.0194087153030035,1.38775916592642,0.279,0.098,1,"SLX1B-SULT1A4"
0.0195337546468101,0.605222631549536,0.639,0.383,1,"POLR2L"
0.0196696976191269,1.01032093916585,0.262,0.098,1,"TSSC1"
0.0197174012839736,-0.921837122202916,0.246,0.279,1,"RSRC1"
0.0199339880009035,0.523159668343759,0.672,0.667,1,"SLC50A1"
0.0202393190039119,0.997905574065272,0.443,0.219,1,"FLVCR2"
0.0202702925347651,0.981881751137754,0.672,0.421,1,"TUBA1C"
0.0203347265222282,-1.84734751603976,0.18,0.257,1,"PPARGC1B"
0.0204024756342942,0.565729238054379,0.738,0.508,1,"ATP5O"
0.0209237695245387,-1.54121122577148,0.197,0.339,1,"LOC728613"
0.0209969361739053,1.01362204002168,0.459,0.328,1,"FLNA"
0.0210746907306001,-0.841912498859908,0.934,0.923,1,"PACS2"
0.0217336244392498,-0.523745893086831,0.705,0.803,1,"ZFHX3"
0.0220642829359456,1.05817826627109,0.443,0.224,1,"GYG1"
0.0220707229657258,-1.41533616409453,0.328,0.475,1,"CD209"
0.022144101224471,0.838876003260561,0.492,0.257,1,"C16orf70"
0.022189027012469,1.15534625606179,0.344,0.191,1,"NBEAL2"
0.0222449468619186,0.856045751368998,0.656,0.47,1,"ITPRIP"
0.0222905286943917,1.22974988496721,0.492,0.257,1,"MCTP1"
0.0223085475447812,0.697193224779212,0.689,0.459,1,"COX5A"
0.0224256340151339,-0.624454501241362,0.541,0.689,1,"MAF"
0.0224354397106634,-1.10276665243342,0.459,0.607,1,"ZNF347"
0.0227906308876744,0.728452153763784,0.59,0.328,1,"PIP5K1A"
0.0228694607462048,1.55559862985117,0.492,0.388,1,"ECE1"
0.0229593782306484,0.70946182457639,0.557,0.372,1,"NDEL1"
0.0233194604622982,0.51635107052938,0.426,0.235,1,"MAP4K1"
0.0233700155441818,0.77638551809031,0.885,0.787,1,"KIF1C"
0.0234974146476006,-0.62732331032768,0.262,0.421,1,"KCNH6"
0.0235086149079182,0.987309545997822,0.361,0.235,1,"DPM1"
0.0235274958162142,0.52315889803931,0.328,0.142,1,"HMGCR"
0.0238053858978064,0.84704052123375,0.443,0.306,1,"MAFG"
0.0238057530216555,-0.733296761448885,0.311,0.503,1,"LOC613037"
0.023842499256959,-0.598632119268062,0.607,0.738,1,"TERF1"
0.0238537108330308,-1.08145146578733,0.344,0.448,1,"SOCS6"
0.0239050690715806,0.658487837154618,0.836,0.781,1,"ZNF451"
0.0239833826285016,0.51822292194973,0.754,0.519,1,"TUBB4B"
0.0240158781192549,0.938148810151611,0.508,0.262,1,"PGM2"
0.0240290303228175,0.634763906210463,0.721,0.464,1,"LGALS1"
0.0241730919857179,-1.50810963901635,0.18,0.295,1,"LOC100289511"
0.0242180235658877,0.746277594061557,0.492,0.268,1,"MIEN1"
0.0243926582391755,0.988929988900869,0.41,0.24,1,"PBXIP1"
0.0244491953061342,-1.00398847315032,0.311,0.448,1,"EIF5AL1"
0.0245430991889747,1.27365245040868,0.295,0.137,1,"RIPK3"
0.0245563215027799,0.697513564490808,0.689,0.503,1,"MKL1"
0.0249632287437392,0.638575188987068,0.344,0.18,1,"NUP107"
0.0250351108271172,1.06047895674003,0.541,0.322,1,"COX16"
0.0250759687111081,0.934718453510339,0.475,0.284,1,"PLP2"
0.0253127056501161,-0.818987601718896,0.311,0.301,1,"SLC46A1"
0.0254320879128678,-0.512499502095321,0.295,0.459,1,"PCNXL2"
0.0258975761570901,0.901048080958114,0.213,0.284,1,"LOC90784"
0.025942666323168,-0.824210667924034,0.262,0.388,1,"CTTNBP2"
0.0259512059098737,1.17703100533799,0.279,0.131,1,"MAPK7"
0.025979012764635,1.37386448285541,0.279,0.131,1,"SIGLEC16"
0.0260080141401198,0.883280965923974,0.443,0.208,1,"TMED1"
0.0260511525838317,0.56069078844692,0.754,0.743,1,"INPP5B"
