"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
2.41779651785857e-05,-0.621763503695978,0.441,0.384,0.587089350466418,"PDIA4"
2.58831351238385e-05,0.609010051040185,0.444,0.268,0.628494287077045,"CPPED1"
2.64150809847019e-05,0.658524684639139,0.327,0.18,0.641410996470533,"CREB5"
2.70047090295053e-05,-0.525899211336748,1,1,0.655728344654448,"MALAT1"
2.73673516913301e-05,0.622929212996709,0.493,0.305,0.664534033768877,"NAIP"
2.85263757924116e-05,0.693602453726881,0.387,0.201,0.692677456991337,"PAK1"
3.16749980957357e-05,-0.524573789608176,0.294,0.313,0.769132303760653,"DUSP4"
3.20411298329138e-05,0.62850488760068,0.258,0.143,0.778022714602812,"GPAT3"
3.79216470961564e-05,-0.508753126711237,0.266,0.263,0.920813434788869,"MCRIP2"
4.4138006733772e-05,0.875590432948319,0.388,0.208,1,"TMEM176A"
5.03043840249924e-05,0.748949360911524,0.309,0.161,1,"SECTM1"
5.61294480553782e-05,-0.553694318772122,0.338,0.324,1,"TNS3"
5.80185676912763e-05,0.539755157807058,0.388,0.211,1,"ANKRD44"
6.22914960838222e-05,0.509192568877267,0.656,0.455,1,"ATG3"
7.76551760761986e-05,0.501313903329166,0.288,0.152,1,"NFAM1"
7.76818902735799e-05,-0.776450990314198,0.381,0.375,1,"MANF"
8.29556976146628e-05,0.651597923466967,0.333,0.189,1,"SLCO3A1"
8.58866179655886e-05,0.60288989158871,0.567,0.353,1,"UTRN"
8.66346110779644e-05,0.667291735147329,0.281,0.136,1,"PDLIM2"
9.08355796897545e-05,0.615526933024092,0.381,0.206,1,"ITGA4"
0.000114659478065292,0.622618960080845,0.283,0.166,1,"RAB3D"
0.000120941565130402,0.566011102953428,0.437,0.252,1,"HRH2"
0.000125927646421301,-0.515349847835127,0.381,0.373,1,"RNASE1"
0.000130404917007094,0.500931210949291,0.671,0.45,1,"TBXAS1"
0.000145134800637708,0.773687933056775,0.474,0.291,1,"TMEM176B"
0.000159525101402032,-0.877481196877251,0.34,0.365,1,"HK2"
0.000162940385821504,-0.856658014672451,0.375,0.354,1,"DNAJB9"
0.000173683299310161,0.577534231091291,0.394,0.223,1,"FES"
0.000187753804965422,0.626770597099502,0.292,0.15,1,"PLCB2"
0.000200324875532009,-0.593477099378444,0.533,0.499,1,"CLEC2B"
0.000206250230178051,-0.562509932713893,0.383,0.32,1,"MGST1"
0.000221320954287462,0.577503690529068,0.318,0.185,1,"BST1"
0.000225651616333666,-0.607637145164181,0.809,0.846,1,"CXCL2"
0.000227601326621686,0.70323783429203,0.279,0.146,1,"HACD4"
0.000240289158632752,0.641636735286119,0.253,0.131,1,"AC093673.1"
0.000249467670301192,-0.631974083549175,0.314,0.296,1,"TMEM70"
0.000264404154843871,0.511806454129099,0.309,0.174,1,"MAP3K3"
0.000266109539779645,0.51088272104238,0.366,0.223,1,"ATG2A"
0.000307042960702303,-0.67529503972509,0.26,0.298,1,"FLT1"
0.000332057214354481,-0.603844118721676,0.368,0.383,1,"TGM2"
0.000340278985067722,-0.502862449218083,0.411,0.387,1,"P2RX4"
0.000358144013468704,0.50037729903759,0.591,0.384,1,"HNRNPUL1"
0.000382605877929233,0.705230039055285,0.283,0.146,1,"CRIP1"
0.000482793860560547,0.570566677229248,0.346,0.196,1,"CCND3"
0.000489349891497513,-0.507193676229201,0.34,0.294,1,"USO1"
0.000497876384406058,-0.772821466608197,0.634,0.593,1,"MT2A"
0.000524429928597639,0.60091238137831,0.322,0.177,1,"ENTPD1"
0.000526922389040806,0.84438709815917,0.281,0.151,1,"NRG1"
0.000560606497482472,0.62071315717911,0.364,0.213,1,"CYTH4"
0.000563318765577398,-0.915830674763785,0.309,0.334,1,"KCNQ1OT1"
0.000578362096054068,0.541829609303846,0.823,0.645,1,"HLA-DPB1"
0.000632250163198435,0.532716619663285,0.255,0.134,1,"CCDC88B"
0.000633530397556092,-0.556510980712478,0.366,0.352,1,"CFDP1"
0.00068557129391271,0.53029352688837,0.29,0.16,1,"WDR45"
0.000738402982697145,0.599825660408898,0.338,0.188,1,"RGS18"
0.000830060507223718,0.525180623571822,0.398,0.243,1,"USP36"
0.00091012762742595,0.643979143801017,0.569,0.38,1,"ARL4C"
0.00108402219838938,0.563504521995269,0.27,0.144,1,"VCL"
0.00112409284965919,-0.885965751640616,0.236,0.263,1,"TPST1"
0.00114469550158978,0.638909474085199,0.255,0.153,1,"MSRB1"
0.00125810802399407,0.556927083832813,0.338,0.184,1,"CNTRL"
0.00131099296495683,0.532312655801821,0.407,0.247,1,"IKZF1"
0.00132300894477791,0.569831585513081,0.411,0.258,1,"TMPO"
0.00134563952591289,-0.759633061192677,0.413,0.412,1,"ANKRD28"
0.00159186348959783,-0.720148163299886,0.27,0.29,1,"SDC4"
0.00163417948643188,-0.501434627866184,0.305,0.284,1,"SOX4"
0.00197751941833219,-0.610951425430453,0.612,0.585,1,"NDRG1"
0.00203143525524667,0.509957458944441,0.281,0.172,1,"PRAM1"
0.00203769960216861,0.559942751930483,0.355,0.206,1,"G6PD"
0.00209359952142124,-0.544741722600538,0.336,0.333,1,"CHML"
0.00214476305023145,-0.786909957456759,0.255,0.213,1,"NUCB2"
0.00282788732640558,0.541706299700443,0.452,0.279,1,"CSK"
0.00300787367315524,-0.73792182212808,0.243,0.279,1,"HIST3H2A"
0.00311100508861431,0.521410596708278,0.454,0.27,1,"PTPN18"
0.00326092182841099,0.647827526896153,0.34,0.19,1,"PHACTR2"
0.00337915737625681,-0.725289553505585,0.26,0.277,1,"IL1R1"
0.00354477868203979,0.662224547240927,0.27,0.147,1,"ATAD2B"
0.00375122614588093,0.506362613486949,0.556,0.372,1,"LY86"
