"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
0.00410808591033472,0.635739845677367,0.669,0.394,1,"HLA-DQA2"
0.00420801537362935,1.4742919717387,0.317,0.136,1,"LATS2"
0.00432362551279742,0.8510345724646,0.437,0.225,1,"FOXN2"
0.00434515964178189,0.96929662314806,0.486,0.279,1,"HIPK3"
0.00434696009582171,-0.735170268657702,0.218,0.261,1,"PLA2G16"
0.00439803317909737,0.811242573482212,0.493,0.254,1,"TFEC"
0.00447550531937593,1.55117119173677,0.324,0.143,1,"GPR84"
0.00465825452701444,0.555979689357072,0.88,0.643,1,"CELF2"
0.00477727054664603,0.642400756371478,0.697,0.502,1,"MGAT1"
0.00478377503343411,1.30446733512258,0.261,0.127,1,"DVL3"
0.00493777811573275,-0.526699320343564,0.542,0.458,1,"CYFIP1"
0.00505780772774421,-1.28072730678586,0.359,0.43,1,"ISG20"
0.00516750762956077,0.650266582955423,0.542,0.357,1,"XIST"
0.00524930384072536,1.22761353924639,0.31,0.129,1,"ASL"
0.00540937661230618,0.51647468319585,0.746,0.462,1,"HAVCR2"
0.00543956315046653,0.993073265395485,0.451,0.228,1,"MIR181A1HG"
0.00543962481279322,0.620343412930126,0.676,0.387,1,"GPRIN3"
0.00563778284195514,0.843410434103626,0.585,0.315,1,"CASP1"
0.00574269243999977,0.71158805186958,0.465,0.261,1,"TOB1"
0.00584590238944689,0.949452333324704,0.437,0.242,1,"RNF168"
0.00592165182480913,0.817843279339595,0.69,0.413,1,"CD302"
0.00614281547620662,-0.92989752856299,0.408,0.474,1,"C12orf57"
0.00619178634883339,0.771735299796168,0.275,0.113,1,"DCUN1D3"
0.00630151846556923,-0.776713411690914,0.239,0.27,1,"MAF"
0.00632362023162283,1.42454160609939,0.268,0.127,1,"MB21D2"
0.00640282499732314,1.00634672194562,0.479,0.246,1,"APAF1"
0.00640428454565671,0.678874379321256,0.824,0.535,1,"FYB1"
0.00646540187773865,0.719714862866726,0.732,0.448,1,"TNFRSF1B"
0.00647078254554113,0.908995713958536,0.324,0.148,1,"TENT5A"
0.0066058713762536,0.801367584500038,0.289,0.143,1,"ID3"
0.00663807454814849,0.711802034642026,0.676,0.404,1,"MGAT4A"
0.006641892921345,0.676494081597344,0.465,0.305,1,"ABHD5"
0.00675185415537257,-0.620211603799347,0.711,0.577,1,"XBP1"
0.00684881220304028,0.700108379524304,0.606,0.392,1,"TSC22D2"
0.00690216787793171,0.784931758368889,0.57,0.347,1,"AKIRIN1"
0.00739102674529993,0.726086859896919,0.465,0.249,1,"CD58"
0.00743917469774269,-1.21830477697505,0.338,0.347,1,"ITM2C"
0.00750062788349659,0.644601670867708,0.507,0.272,1,"UBE2D1"
0.0075198204769255,-0.82190070312938,0.232,0.261,1,"CSRP1"
0.00758863739460503,0.648830340774616,0.423,0.216,1,"RIT1"
0.00766333414002823,0.78357713098834,0.268,0.12,1,"CTNNBIP1"
0.00795195091122065,0.508288356869729,0.268,0.122,1,"BX284668.5"
0.00795220326578155,1.02240989551619,0.387,0.183,1,"PON2"
0.00797637595579881,-1.55688723241231,0.338,0.404,1,"BIRC3"
0.00806498295418406,-0.995424128583646,0.479,0.455,1,"SEC11C"
0.00819720826549484,0.539907728668059,0.894,0.608,1,"H2AFY"
0.00824428295192945,1.04111034673411,0.458,0.225,1,"NECTIN2"
0.00828948099358164,0.729977485053722,0.754,0.5,1,"ETF1"
0.0083039437893868,0.761019277060586,0.394,0.246,1,"THAP2"
0.00861526066005581,0.730350578174685,0.725,0.495,1,"TMEM219"
0.00863433263165339,0.689540595119993,0.782,0.493,1,"WAS"
0.00875521470856185,0.958425385725235,0.465,0.239,1,"EMILIN2"
0.0089001583947463,-0.92992875750539,0.296,0.376,1,"CITED2"
0.00905679450982932,0.571938065882861,0.803,0.559,1,"MAP3K2"
0.00909285070112486,0.513543422169038,0.894,0.634,1,"DEK"
0.00911699247270787,0.85759409427919,0.648,0.413,1,"PRCP"
0.00920466054291772,-1.07290020729155,0.289,0.284,1,"RIPOR2"
0.00921320287029129,0.853591256505119,0.38,0.275,1,"MAFG"
0.00930399996560646,0.898149218483111,0.373,0.225,1,"TP53BP2"
0.00932205991241822,-0.671392143293386,0.268,0.324,1,"HTRA1"
0.00935489797207714,0.618655835719384,0.472,0.249,1,"RPL26L1"
0.00940565947163162,1.26976137193755,0.338,0.16,1,"ITGA5"
0.00942089294782441,0.734470190329167,0.683,0.415,1,"PTGER4"
0.00964914234549449,0.743649990244684,0.915,0.711,1,"TYMP"
0.00978243337791898,0.75347891745282,0.43,0.291,1,"PHLDA1"
0.00998651708418687,0.77580151697108,0.542,0.322,1,"ARMCX3"
0.0104122156984908,-0.624945454443113,0.458,0.444,1,"SDF2L1"
0.0105141036396479,0.77552510813769,0.563,0.317,1,"CCNY"
0.0106244931138707,0.570192374892906,0.613,0.408,1,"PNPLA8"
0.0106441263331066,1.19909087430212,0.303,0.143,1,"ITGB2-AS1"
0.0106599224271563,1.29490939602945,0.387,0.195,1,"GNL2"
0.0106651980361492,0.79499952110838,0.507,0.293,1,"SIPA1L1"
0.0107639059020185,0.869742448310095,0.324,0.153,1,"UBE2V1"
0.010954252119676,0.825095074618628,0.627,0.415,1,"FAM120A"
0.0112114931200346,-0.946576985128661,0.556,0.603,1,"SMCHD1"
0.0112316569358037,-0.595330409098496,0.232,0.265,1,"SLC38A10"
0.011308645617746,0.520898581486197,0.951,0.772,1,"ARHGDIB"
0.0114119025294753,0.710057839370704,0.768,0.507,1,"MARCH1"
0.0114595948400316,-0.656124500392554,0.261,0.296,1,"CALU"
0.0116968458629898,0.943948560171558,0.451,0.225,1,"QSOX1"
0.0117741981368548,0.605843969363861,0.289,0.204,1,"VCAN"
0.0117888698081889,0.71670457034276,0.535,0.293,1,"LEPROTL1"
0.011934919815705,-0.607462301326185,0.254,0.286,1,"HERC2"
0.0119368819911091,0.832374751603717,0.521,0.303,1,"MAPK1IP1L"
0.011952259764728,-0.839851238180577,0.232,0.284,1,"ERAP2"
0.0120332595372749,0.626001637936871,0.831,0.556,1,"RANBP2"
0.0120957524582324,0.519193339202015,0.761,0.512,1,"TUBA1A"
0.0121530141700449,0.699397701811,0.338,0.183,1,"SERTAD2"
0.0122470061423961,0.702626332314655,0.641,0.394,1,"PIP4K2A"
0.0124800947484506,0.69382631014607,0.599,0.362,1,"CHST11"
0.012529500114752,-0.615991653896507,0.394,0.399,1,"STAB1"
0.0127773186270462,0.567415004649395,0.331,0.345,1,"CCL20"
0.0129295238866157,0.863825025431455,0.535,0.286,1,"ETHE1"
0.012937082312929,0.607832509649967,0.507,0.322,1,"SORL1"
0.0130135071507962,0.709232171283076,0.465,0.265,1,"TGIF1"
0.0131508226954239,0.501900072658715,0.817,0.585,1,"HNRNPF"
0.0131665158568037,0.94135082094886,0.387,0.218,1,"ITGAM"
0.0132847752006247,0.593518481308064,0.577,0.336,1,"RIN3"
0.0137302423814184,1.11305814417943,0.317,0.138,1,"COPS7A"
0.0137327233147152,1.03874974308223,0.261,0.108,1,"CNTLN"
0.0138553520752794,0.90483830031907,0.331,0.167,1,"CERS2"
0.0138793355474433,0.546802334217781,0.908,0.815,1,"CCL3L1"
0.013892129343408,-0.701011495902659,0.979,0.955,1,"APOE"
0.0139575274718409,-1.26145116562027,0.218,0.263,1,"SNHG9"
0.0140636234574809,-0.887535295648462,0.352,0.369,1,"LGMN"
0.0143550839042749,0.54366741369187,0.817,0.585,1,"VMP1"
0.0144017990295142,1.26329009948491,0.254,0.12,1,"FAM199X"
0.0147774115326689,1.22133897417083,0.289,0.131,1,"SPIDR"
0.0149397662511594,0.657126975110808,0.507,0.336,1,"ATP2B1-AS1"
0.0149537660777941,1.05514540238919,0.514,0.275,1,"AOAH"
0.0150743135686964,0.600918666638215,0.57,0.322,1,"SPECC1"
0.0150912433343895,0.625003998499597,0.486,0.284,1,"ZMYM2"
0.0154246477900146,0.903825775569958,0.401,0.244,1,"MTR"
0.0154752324618813,0.969196377403312,0.5,0.296,1,"ARIH2"
0.0159622217150303,0.699599005652007,0.345,0.183,1,"AC092683.1"
0.0160013096707198,0.825674168956186,0.599,0.35,1,"PSMA5"
0.0162844479769137,0.709993189111443,0.528,0.308,1,"ZNF148"
0.0163481751363674,1.12673951930191,0.296,0.134,1,"CLIC2"
0.0164767271790612,0.955161848239839,0.401,0.218,1,"TSNAX"
0.0165150616970989,-0.521310199162093,0.225,0.258,1,"UROS"
0.0165326354570213,0.828106991336617,0.556,0.31,1,"NUDT3"
0.0166088030604227,-0.540426861945397,0.514,0.453,1,"SNX2"
0.016922653332708,0.707503437880893,0.437,0.258,1,"PRKAG2"
0.0170204981175218,0.649231815389098,0.655,0.434,1,"SMARCA2"
0.0172323509591274,0.921405799655308,0.479,0.272,1,"CHP1"
0.017253441702492,-0.972307864439335,0.345,0.373,1,"CREB3L2"
0.0172754407540953,0.561016674141614,0.732,0.46,1,"ARRB2"
0.0181128614179181,0.580323690038637,0.634,0.385,1,"STMP1"
0.0181344434856474,0.94702484756018,0.535,0.319,1,"CRTAP"
0.0183359751330645,0.963088094925962,0.387,0.192,1,"TAX1BP3"
0.0185467867759724,0.777501770066958,0.563,0.329,1,"HPS5"
0.018931685050187,0.600343724182311,0.563,0.347,1,"AZIN1"
0.0190203579340476,0.635041090972683,0.528,0.289,1,"NAGA"
0.0191356254801522,0.77788655943062,0.373,0.181,1,"IMPDH1"
0.0192233241259103,0.685205104873229,0.641,0.425,1,"TES"
0.0195859028692399,0.739452234615007,0.366,0.181,1,"AL136987.1"
0.0200807659339624,0.560550649720361,0.338,0.183,1,"INSR"
0.0201352126884408,-0.578039960024985,0.254,0.265,1,"FMNL2"
0.0202690889245331,0.732194799342057,0.592,0.34,1,"MRPL3"
0.0203076372943038,0.78234750480449,0.585,0.373,1,"RUNX1"
0.0206505145681083,0.644918730715132,0.641,0.378,1,"PSMB2"
0.0206746463786288,0.502675238989608,0.725,0.509,1,"ATF3"
0.0209541284828096,-0.906430670469302,0.303,0.364,1,"ST6GAL1"
0.0214869826601463,0.661894561222466,0.641,0.376,1,"CAT"
0.021695776753048,-0.504709487403639,0.437,0.446,1,"MTRNR2L8"
0.021831150835908,0.866028477961705,0.493,0.293,1,"TBC1D22A"
0.0220185968583913,0.667728354466441,0.387,0.305,1,"ATF5"
0.022020441382946,0.742131211175468,0.732,0.505,1,"SYNCRIP"
0.0220268804473999,0.599448170316319,0.782,0.512,1,"PRDX6"
0.0221401457132782,0.56684894519797,0.887,0.671,1,"MBNL1"
0.0221455306258454,-0.919926753300487,0.204,0.263,1,"NCK2"
0.0221810104205626,-0.508318329111159,0.338,0.298,1,"CBL"
0.0226718086045578,0.563119040447475,0.535,0.401,1,"BHLHE41"
0.0227928403941616,0.83328403408928,0.585,0.404,1,"NFAT5"
0.0232261549518595,0.822065991741039,0.352,0.171,1,"ZNF524"
0.0234243255619554,-1.16824972716571,0.232,0.282,1,"HIST1H1C"
0.0238908868039416,0.579362554075619,0.507,0.279,1,"TM6SF1"
0.02400492258601,0.736046491340913,0.521,0.308,1,"MAGT1"
0.0242783624762193,1.27834874273254,0.289,0.16,1,"TCTN3"
0.0249436909979571,0.641881269789612,0.324,0.167,1,"ADAM19"
0.0250076472593331,-1.12236953762008,0.232,0.27,1,"CD40"
0.0254413695917304,0.727495189569385,0.338,0.185,1,"AC025164.1"
0.0255027742664467,-0.597481398381748,0.387,0.359,1,"SNX9"
0.0257371895620891,0.630427198546822,0.401,0.214,1,"CTTNBP2NL"
0.0260073110103065,0.679707299706218,0.592,0.35,1,"ITGA4"
0.0260225745004582,0.573395786947447,0.789,0.526,1,"SYAP1"
0.0263567578576181,0.53290018805205,0.514,0.303,1,"AGFG1"
0.026647450940104,0.565801848234141,0.627,0.411,1,"NFIL3"
0.0266494662298228,0.540033374249507,0.789,0.57,1,"GRASP"
0.0267109652234448,0.590897752165325,0.634,0.481,1,"SRP72"
0.0267975823397759,0.599220409451534,0.711,0.462,1,"UBL3"
0.0269388468335015,0.515948220237178,0.535,0.305,1,"NUDT16"
0.0279989481126835,0.800139096226409,0.542,0.329,1,"PHC2"
0.0280484285513465,-0.806736318189601,0.549,0.531,1,"KLF2"
0.0281156648861061,0.527499149846881,0.894,0.676,1,"DBI"
0.0281370968303764,0.72794900147824,0.394,0.237,1,"CTDSP2"
0.0284578966562085,0.703646489468182,0.521,0.338,1,"AKIRIN2"
0.028481408395073,-0.71141342536553,0.338,0.35,1,"LAMP1"
0.0288974772341765,0.538593449800473,0.359,0.181,1,"MAPKAPK3"
0.0289876237727506,1.26873635105837,0.289,0.136,1,"CYP2S1"
0.0292755703224771,0.651897227658028,0.444,0.237,1,"PDCD2"
0.0300204596121543,0.860329361684147,0.275,0.136,1,"PRKAG2-AS1"
0.0300290492228997,-0.622994951237472,0.331,0.35,1,"CYTH4"
0.030358165860947,0.924209853542298,0.43,0.228,1,"SSFA2"
0.0304538829805228,0.545710953552925,0.887,0.622,1,"CCDC88A"
0.0307111885987821,-0.521535256058691,0.31,0.331,1,"CNOT7"
0.0308239134310998,0.900245822585099,0.254,0.134,1,"YKT6"
0.0309443706199912,0.716067707300725,0.338,0.188,1,"ADD3"
0.0314829348094104,0.532035150053184,0.373,0.192,1,"WDFY2"
0.0317682666754763,0.518144655745664,0.662,0.404,1,"TIMM8B"
0.0319630830067967,0.643432068101108,0.739,0.479,1,"PTTG1IP"
0.0322785245061227,0.767000931239816,0.275,0.141,1,"CDK9"
0.0323392513224904,0.518829248348105,0.761,0.498,1,"CAPNS1"
0.0324609607043024,0.798639135042892,0.493,0.289,1,"PGP"
0.0326277719852728,-0.839990541478604,0.246,0.275,1,"NUCB2"
0.0326908438121756,0.847626168551594,0.458,0.27,1,"PLBD1"
0.0328056422038625,0.929393068780672,0.345,0.178,1,"UBAP1"
0.0328576891767381,0.841302656139241,0.486,0.261,1,"CMTM3"
0.032864497938901,0.52300259563777,0.599,0.364,1,"ATP13A3"
0.0328893895576268,0.601276783011267,0.62,0.434,1,"DNTTIP2"
0.0331932029801797,0.626958519042931,0.289,0.153,1,"PILRA"
0.0334330418659924,0.867467988619406,0.38,0.27,1,"F13A1"
0.0338578951140932,0.940338705625367,0.458,0.286,1,"ZMIZ1"
0.0343431070443474,0.702782992552263,0.338,0.167,1,"DPM1"
0.0344502851058215,0.524915976631952,0.563,0.394,1,"ACSL1"
0.034501631914122,0.660839801910053,0.606,0.373,1,"HEXB"
0.0346953806107345,0.681038468619403,0.458,0.254,1,"CPQ"
0.0350663534159281,0.959936475930802,0.338,0.167,1,"ATP11A"
0.0351632315900417,-0.687148531210793,0.345,0.35,1,"CPNE1"
0.0353780081257367,0.625580979302524,0.415,0.223,1,"MTMR6"
0.0357828940762299,0.838867154803192,0.394,0.246,1,"MPLKIP"
0.0362421308854552,-0.542633066720856,0.43,0.439,1,"NOP56"
0.0369181556051128,0.857992957232591,0.317,0.153,1,"RNF4"
0.0369516935684887,0.779586099983319,0.479,0.258,1,"CLEC4A"
0.0372607684887923,0.585053764981868,0.704,0.481,1,"PTEN"
0.0375479418436629,0.583979106945555,0.401,0.223,1,"MX2"
0.0378816629846082,0.538696261908853,0.613,0.378,1,"PSMB7"
0.0379704112242836,-0.508251972915902,0.282,0.289,1,"DDX1"
0.0382105781647576,-0.676174846116966,0.331,0.329,1,"CRELD2"
0.0384216353465299,0.763169194417115,0.268,0.124,1,"FURIN"
0.0387686061115506,0.727562985174847,0.275,0.153,1,"SMAD7"
0.0392405693130326,0.877693661322834,0.394,0.298,1,"HSPA6"
0.0393319679598246,0.658776002740202,0.331,0.183,1,"RCAN1"
0.0394019378391245,-0.985458673070446,0.303,0.329,1,"ODC1"
0.0401977220298161,-0.660920739731299,0.394,0.385,1,"FNBP4"
0.0402568776778375,0.521618874748504,0.81,0.615,1,"SNRPB"
0.0406978118549269,-0.98072617579377,0.993,0.993,1,"SPP1"
0.041372716740884,1.06488695778902,0.268,0.12,1,"WSB2"
0.0419798832167392,0.871835744330206,0.542,0.345,1,"THBD"
0.0420649869401212,1.03390170648553,0.254,0.115,1,"MIR222HG"
0.042101039869343,1.29790497446494,0.275,0.129,1,"NINJ2"
0.0422986500281575,0.570575561468914,0.627,0.376,1,"WAPL"
0.0427152237487026,0.809095292325054,0.338,0.164,1,"CHD1L"
0.0431999105011906,0.562583948550622,0.352,0.178,1,"PNPLA6"
0.0434337875010606,-0.503223146376873,0.894,0.85,1,"IER2"
0.0434970463784593,1.13607435817074,0.268,0.16,1,"DGAT1"
0.0436528585212034,0.583131565470164,0.282,0.136,1,"RNF141"
0.0437292561784315,0.601750350814338,0.669,0.444,1,"RAPGEF1"
0.0439768946294596,0.70600082249247,0.62,0.415,1,"PYURF"
0.0441235933962234,0.52601651882977,0.718,0.5,1,"WIPF1"
0.0443803257388363,0.649765562116027,0.331,0.183,1,"GPR132"
0.044555796595932,-0.734268556121849,0.563,0.523,1,"CTSL"
0.045422176184713,0.920333623334019,0.324,0.167,1,"NIPSNAP3A"
0.0454570696477839,0.68873993798698,0.415,0.221,1,"RREB1"
0.0460361492250008,0.574371207900078,0.634,0.415,1,"RASSF4"
0.0464471027662894,0.642153233945983,0.338,0.214,1,"NFYC"
0.0465478294218917,0.620598623202876,0.31,0.157,1,"SMC2"
0.046690560112276,-0.511032389903267,0.296,0.3,1,"FDX1"
0.0466924983399944,1.25552968794909,0.303,0.153,1,"GBP1"
0.0470782912152631,0.703555865916005,0.592,0.394,1,"PLEC"
0.0482714780187581,-1.2384541347472,0.303,0.35,1,"PLTP"
0.0483186647861636,0.996145684837146,0.345,0.174,1,"BAIAP2"
0.0495379538289599,1.2072586007314,0.331,0.174,1,"ATP8B4"
0.0508774301776854,0.855483227348118,0.408,0.244,1,"NQO2"
0.0508998910493592,1.14874695666064,0.324,0.157,1,"DSC2"
0.051408978205788,0.531378760670058,0.634,0.39,1,"PPP4C"
0.0516757249759984,0.546754075011829,0.521,0.31,1,"EIF2AK4"
0.0517509558848859,0.655287763777683,0.415,0.228,1,"RELT"
0.0520558691250941,0.558556315275437,0.296,0.249,1,"CISD3"
0.0526256831418452,0.61369084468564,0.423,0.232,1,"MBOAT7"
0.0531240635373832,-0.579721162998394,0.275,0.272,1,"PCNX1"
0.0534457738565204,-1.09860087165641,0.507,0.401,1,"CD69"
0.0535528835699076,0.567783093161799,0.514,0.324,1,"GTF2A2"
0.054428617749654,0.927848652509839,0.352,0.221,1,"AGPAT3"
0.0546961850933013,0.573104270954986,0.775,0.533,1,"RHOG"
0.0549533971428197,0.734333356009842,0.401,0.242,1,"KIAA2026"
0.0552196627548918,0.747637229114571,0.451,0.296,1,"RIPK2"
0.0554710522250994,0.509391211604777,0.296,0.153,1,"MZT1"
0.0557126133678749,1.16278344893641,0.401,0.223,1,"PGM2"
0.0565016159327289,0.778901882895655,0.268,0.167,1,"ANKRD36B"
0.056580405168408,0.825208917191961,0.289,0.153,1,"CD226"
0.0567739314189291,-0.554220133062281,0.268,0.289,1,"CDYL"
0.0569336783613726,0.976264278590344,0.366,0.19,1,"EVI5"
0.0569455371677903,0.64612560006644,0.725,0.455,1,"PAK1"
0.0570273552007858,0.594454835413107,0.704,0.514,1,"SSU72"
0.0584906089258205,0.935748725664799,0.366,0.183,1,"CTBP2"
0.0586179148771796,0.681530259119932,0.521,0.3,1,"OLA1"
0.058647125387874,0.50253918841655,0.81,0.542,1,"PSMB3"
0.0588643374492056,0.569250557432676,0.451,0.324,1,"SPAG7"
0.0590913313270912,0.795687151338205,0.387,0.3,1,"LY6E"
0.0597172030969354,0.976842080750741,0.444,0.256,1,"UBAC1"
0.0603046184222077,0.692845453053459,0.31,0.232,1,"ACBD6"
0.0606943957189357,0.632537006454756,0.613,0.383,1,"ARHGAP30"
0.0622927568718995,0.871177493002389,0.423,0.277,1,"APMAP"
0.0627035049872714,0.521942691916333,0.592,0.366,1,"UBE2R2"
0.0629106871440679,0.939391632116121,0.338,0.176,1,"PDZD8"
0.06315158419729,0.726685379016204,0.254,0.16,1,"KLHL8"
0.063243021060994,0.577993758307773,0.43,0.265,1,"VAMP5"
0.0643920667685195,0.59821423873818,0.655,0.432,1,"MRPL33"
0.0646164404316547,0.619396088801999,0.373,0.195,1,"KLHDC3"
0.0647693463096246,0.591736460350187,0.366,0.192,1,"PBDC1"
0.0649931552621417,0.55270762420251,0.401,0.251,1,"AC103591.3"
0.0653186217765249,-0.611861329604795,0.401,0.406,1,"ABCF1"
0.0656110159544574,0.684439317939705,0.38,0.207,1,"API5"
0.0658382908855156,-0.589756081402707,0.944,0.843,1,"PSAP"
0.0661237293527771,0.74280864080552,0.408,0.225,1,"MSL1"
0.0667248278639556,-0.654978499007792,0.521,0.446,1,"NR3C1"
0.066915434014424,0.672396077130068,0.437,0.289,1,"ETFA"
0.0669414897215229,0.560425594709589,0.317,0.185,1,"CEBPA"
0.0673696038349843,0.751866616679109,0.606,0.364,1,"THOC7"
0.0674326432664313,0.547594754900595,0.577,0.35,1,"ZNF267"
0.0693885785251993,-0.530111194988868,0.303,0.31,1,"ACADM"
0.0697111129124229,0.561582687095492,0.549,0.338,1,"CAMK1D"
0.0699340411409394,1.09760685847703,0.254,0.117,1,"SESN2"
0.0700146487480286,0.542025638227699,0.254,0.207,1,"CCDC167"
0.0709067042809468,0.79923508434165,0.415,0.242,1,"ZSCAN16-AS1"
0.0720027882072023,0.639953307235774,0.275,0.15,1,"DNAJA4"
0.0725268276183823,0.750343277101966,0.275,0.148,1,"BCAT1"
0.0728192913705372,0.526733605703742,0.613,0.408,1,"SUPT4H1"
0.0730871255100981,0.863784786962805,0.268,0.127,1,"CEP135"
0.0730916229999145,0.588361965373186,0.563,0.345,1,"C7orf50"
0.0732482767683195,0.600927821014353,0.486,0.284,1,"SMIM19"
0.073558104360945,0.696899151900746,0.556,0.338,1,"YWHAG"
0.073580068232433,0.518394469442523,0.761,0.512,1,"SSR1"
0.0737269899353418,0.524982616478667,0.655,0.418,1,"GSPT1"
0.0737856299333679,0.574728492101336,0.535,0.345,1,"ARHGAP5"
0.0742114611514639,0.590627444114106,0.535,0.336,1,"CCAR1"
0.0742219450091225,0.765090043435042,0.514,0.317,1,"IQGAP2"
0.0742544204471315,0.605224156161662,0.324,0.209,1,"SRGAP2C"
0.0743442955672033,0.62830251928729,0.627,0.408,1,"SNHG15"
0.074561586488159,0.875910304562651,0.289,0.162,1,"OPN3"
0.0746769455206937,0.501188792804118,0.556,0.378,1,"TAOK1"
0.0750325736223407,0.855181564137629,0.317,0.171,1,"ZNF32"
0.0755176234758977,0.684418355224475,0.493,0.289,1,"ARHGEF6"
0.0758264797320053,0.820569522579439,0.507,0.31,1,"BROX"
0.0760989737155244,0.774801375003736,0.387,0.211,1,"CMC1"
0.0761401336716397,-0.705280692413907,0.296,0.31,1,"LHFPL2"
0.0765953956666746,0.867744385688595,0.352,0.202,1,"IPO5"
0.0769672040857483,0.753012333187755,0.401,0.223,1,"RRP7A"
0.0770412074724549,0.679057481955977,0.563,0.378,1,"MAP2K1"
0.0771807411275701,1.03328788179568,0.38,0.216,1,"GPAT3"
0.0778324286298703,0.554544452509189,0.458,0.27,1,"RBCK1"
0.078057701466382,0.689262837922028,0.331,0.232,1,"PPP6R3"
0.0781097394768777,0.618198694480839,0.486,0.286,1,"CACUL1"
0.0786592782618206,-0.949735715257579,0.359,0.333,1,"HCG18"
0.0787105845969991,0.660843727543525,0.401,0.223,1,"LYRM2"
0.0793228346359214,0.665642648436917,0.275,0.141,1,"ZDHHC20"
0.0797245517664491,0.729068777167912,0.352,0.192,1,"EEF1E1"
0.0801145473610694,0.518475738921082,0.43,0.244,1,"RAB18"
0.0801654421946564,0.710267711285715,0.634,0.399,1,"H2AFJ"
0.080916915273594,1.04168271840917,0.275,0.169,1,"PNO1"
0.0809194018627465,0.503539682835547,0.387,0.207,1,"STX8"
0.0812155974344392,0.826700624934281,0.415,0.272,1,"RSU1"
0.0814161127455013,0.907734289009906,0.296,0.148,1,"GMPS"
0.0816864130702687,-0.643081699040629,0.394,0.394,1,"GLG1"
0.081772205345632,0.713195862450267,0.437,0.275,1,"CTDSP1"
0.0818139657324595,0.722379043963625,0.472,0.298,1,"KDSR"
0.0826207777533738,0.628001925745341,0.514,0.305,1,"FAM49A"
0.0826667581574255,0.536856053408433,0.317,0.167,1,"PXK"
0.0833967379202009,0.53545581379227,0.577,0.364,1,"RIOK3"
0.0834348249490573,0.716493674854783,0.479,0.308,1,"TRIM8"
0.0835531402272546,0.518491470209117,0.528,0.317,1,"EEA1"
0.0835599969798461,0.537002170371327,0.838,0.624,1,"SERPINB1"
0.0836788160721493,0.660386153097228,0.465,0.279,1,"REV3L"
0.0845477960295489,0.819169561716125,0.303,0.162,1,"AMPD2"
0.0866903996079794,0.542121700774256,0.366,0.2,1,"PTGS1"
0.0867498746484385,0.943969607578229,0.324,0.185,1,"CALHM6"
0.0871928508003163,-0.546136575024789,0.493,0.46,1,"ISCU"
0.08845409272326,-0.507342068856655,0.254,0.23,1,"ITGB1BP1"
0.0885450178799059,-0.514185397519413,0.296,0.298,1,"SAR1B"
0.0885526343477613,0.603691759093295,0.338,0.188,1,"CNIH4"
0.0886760007204843,0.782896850157182,0.331,0.202,1,"WNT5A"
0.0896380295602058,0.511792701845593,0.711,0.479,1,"PTBP3"
0.0904469313750204,0.640165719429036,0.408,0.225,1,"GOLGA7"
0.090554933311566,0.59694988358095,0.514,0.331,1,"MAZ"
0.0908333323508819,0.552405116563662,0.521,0.308,1,"ZFR"
0.091279059706563,0.501352839401216,0.507,0.305,1,"TXNRD1"
0.0916072415539473,-0.634871828689699,0.493,0.472,1,"TAF1D"
0.0918587200174377,1.12877950928468,0.394,0.228,1,"PIN4"
0.091926233644278,0.760504494409933,0.289,0.162,1,"AGTPBP1"
0.0921241915804656,0.793330400997983,0.345,0.197,1,"ZKSCAN1"
0.0923827439825496,0.709683385764298,0.352,0.216,1,"AP1G1"
0.0927183200055471,0.538535183637747,0.535,0.319,1,"FGD4"
0.0937644905642721,0.538455284318487,0.423,0.249,1,"PGD"
0.0938625378013516,0.708132457547129,0.563,0.338,1,"NRIP1"
0.0940661015909594,0.81749660579068,0.5,0.298,1,"ZSWIM7"
0.0967556111373521,0.575645578678501,0.577,0.35,1,"SUSD6"
0.097512147424133,0.565359821655609,0.613,0.399,1,"PTPN18"
0.0978619066684519,0.631490137311137,0.289,0.188,1,"DBF4"
0.100353472247145,0.692787904055818,0.289,0.164,1,"NOTCH2"
0.100592095885203,0.578903591850117,0.5,0.319,1,"UVRAG"
0.102675932340348,0.518449595708009,0.465,0.289,1,"IAH1"
0.102997706785604,0.753725965318004,0.268,0.138,1,"SLC35E3"
0.103310225082317,0.723045297688166,0.592,0.411,1,"ENTPD1"
0.10341949184614,0.607124721187408,0.394,0.235,1,"AZI2"
0.103947062601479,0.525098203739206,0.423,0.249,1,"DCUN1D1"
0.103948030759922,0.876537580561866,0.303,0.153,1,"FAM200B"
0.104425862096667,0.72568348537965,0.303,0.176,1,"ELP2"
0.104485077272322,0.810305815957185,0.423,0.251,1,"DOCK5"
0.105225660031586,0.815035558071556,0.282,0.138,1,"STAT5A"
0.106097699016418,0.61184451282537,0.704,0.474,1,"PRKAR1A"
0.106360599698303,0.559782337184071,0.275,0.246,1,"MX1"
0.106559993677398,0.920144309818905,0.472,0.268,1,"NDRG2"
0.108257786436648,0.604724379128113,0.556,0.38,1,"RALBP1"
0.108622133971371,0.682702094810403,0.254,0.131,1,"MEGF9"
0.109229211241937,0.79031712545809,0.408,0.232,1,"TNFSF10"
0.110060659592916,0.843094663273543,0.331,0.169,1,"SERPINB8"
0.11018905550704,0.89267774544373,0.444,0.251,1,"HACD4"
0.110522761083698,0.608972763688843,0.599,0.411,1,"TRIP12"
